orig_file_name,file_name,hr_true,fps,frame_cnt
20220514071018182_tmp_b7394204ea19cca960a74543b153988d27b69b468ddcd3c0,1182-20220514071018182_tmp_b7394204ea19cca960a74543b153988d27b69b468ddcd3c0,62.0,29.97002997002997,535.0
20220514071429262_tmp_994af22b9584a71e90aa3c10cfacbba297a7fcfeec0a412a,1183-20220514071429262_tmp_994af22b9584a71e90aa3c10cfacbba297a7fcfeec0a412a,62.0,24.76662166357421,535.0
20220514214623108_tmp_0faa3c810f97fa4dbaedf34843f0e28c0fa908e820051033,1184-20220514214623108_tmp_0faa3c810f97fa4dbaedf34843f0e28c0fa908e820051033,68.0,29.97002997002997,559.0
20220515065617002_tmp_4afc5ff0d1bd4bfef922fd1704a52f4b9aea8bd307355a55,1185-20220515065617002_tmp_4afc5ff0d1bd4bfef922fd1704a52f4b9aea8bd307355a55,64.0,29.97002997002997,537.0
20220516083050328_tmp_b9fdefe024280823ec872610a9283116f2678821d37ff0e9,1186-20220516083050328_tmp_b9fdefe024280823ec872610a9283116f2678821d37ff0e9,78.0,29.97002997002997,669.0
20220516212122594_tmp_efd09c8231ad78d889ce4b7706e6c6eccc08df028a198981,1187-20220516212122594_tmp_efd09c8231ad78d889ce4b7706e6c6eccc08df028a198981,70.0,24.76821148242112,584.0
20220522090336720_tmp_5d9e83de8c814c38ae9d63a6c2feeb7812caa41c1bdbc218,1188-20220522090336720_tmp_5d9e83de8c814c38ae9d63a6c2feeb7812caa41c1bdbc218,74.0,24.69060881250136,534.0
20220525074750962_tmp_6281c8c942091071eb6312fd991954ad4706740ce5b9c4cb,1189-20220525074750962_tmp_6281c8c942091071eb6312fd991954ad4706740ce5b9c4cb,75.0,29.97002997002997,536.0
20220625091559525_tmp_b6545292c86dcd4bf774ac55c02fe152e2edc773cee44700,1190-20220625091559525_tmp_b6545292c86dcd4bf774ac55c02fe152e2edc773cee44700,84.0,25.53076395586142,623.0
20220627084121340_tmp_f4d5c660041eddb40720a1627300576339998d4c7a3a099b,1191-20220627084121340_tmp_f4d5c660041eddb40720a1627300576339998d4c7a3a099b,76.0,24.81867391257836,579.0
20220627084312872_tmp_5289e85a7916af8a604da757eb049da69bac204d59366fd7,1192-20220627084312872_tmp_5289e85a7916af8a604da757eb049da69bac204d59366fd7,75.0,24.750385265431017,583.0
20220630064123632_tmp_2a1ccebf28a34f8560ea19474f6bdf15da5cb049525ba4e6,1193-20220630064123632_tmp_2a1ccebf28a34f8560ea19474f6bdf15da5cb049525ba4e6,65.0,24.745085607531863,536.0
20220711075412126_tmp_b417ea298a615caad3518b429737b43e11ef1376d3733b61,1194-20220711075412126_tmp_b417ea298a615caad3518b429737b43e11ef1376d3733b61,80.0,29.916666666666668,534.0
20220717085751743_tmp_f458b062ef0fa6832c21d7d003397eade62b2325c1bacc56,1195-20220717085751743_tmp_f458b062ef0fa6832c21d7d003397eade62b2325c1bacc56,88.0,29.75,536.0
20220718080342421_tmp_c2f6b4dddf75396dc5eb0a70fc9da082485447f567873014,1196-20220718080342421_tmp_c2f6b4dddf75396dc5eb0a70fc9da082485447f567873014,63.0,24.772151343691675,634.0
20220730083935306_tmp_ae9c92276fe110f82661a0fd16bb5c1757415b54cd15b96f,1197-20220730083935306_tmp_ae9c92276fe110f82661a0fd16bb5c1757415b54cd15b96f,72.0,30.0,534.0
20221111161818108_tmp_f92509e13b199d61277fab2b71f27842cb1b9ef696289151,1198-20221111161818108_tmp_f92509e13b199d61277fab2b71f27842cb1b9ef696289151,75.0,30.0,657.0
20221111161912847_tmp_282acca2165dec8d7b9615f032a8463266ea65cca6e87448,1199-20221111161912847_tmp_282acca2165dec8d7b9615f032a8463266ea65cca6e87448,73.0,30.0,730.0
20221111162006461_tmp_7a3014b1bd6dcb7854ac7f789710cabfbae75e09cb1a40af,1200-20221111162006461_tmp_7a3014b1bd6dcb7854ac7f789710cabfbae75e09cb1a40af,81.0,30.12666303649944,659.0
20221111162142183_tmp_80536237b088c884ecbb39a7c5e3c9aff665325bec1a388b,1201-20221111162142183_tmp_80536237b088c884ecbb39a7c5e3c9aff665325bec1a388b,75.0,30.12795988636641,658.0
20221111162248972_tmp_149b383d731805b0da7294ba9eb1c6e2c9f9d0c3d88f1484,1202-20221111162248972_tmp_149b383d731805b0da7294ba9eb1c6e2c9f9d0c3d88f1484,85.0,30.0,658.0
20221111162344905_tmp_f905bf1a894926c2b81bf4b4f30fc011dde96cd7d000ab1a,1203-20221111162344905_tmp_f905bf1a894926c2b81bf4b4f30fc011dde96cd7d000ab1a,71.0,30.0,658.0
20221202153220187_tmp_8ab701cc613ba1e0065084748f96d53452c2f8c6d1246cd2,1204-20221202153220187_tmp_8ab701cc613ba1e0065084748f96d53452c2f8c6d1246cd2,89.0,24.75,596.0
20221202153405595_tmp_a80872853b0430bcd1fd6af940019c73874ad9fe13e443a5,1205-20221202153405595_tmp_a80872853b0430bcd1fd6af940019c73874ad9fe13e443a5,90.0,30.0,617.0
20221202153455268_tmp_2de4bce131aa32fd43310d4735275cbf68ada259615e5f86,1206-20221202153455268_tmp_2de4bce131aa32fd43310d4735275cbf68ada259615e5f86,89.0,30.0,628.0
20221202153559231_tmp_f51368b1430b3d8d78546b4ed277d4b34b50abee64cbcde4,1207-20221202153559231_tmp_f51368b1430b3d8d78546b4ed277d4b34b50abee64cbcde4,88.0,30.0,640.0
20221202153653945_tmp_735d6befc58d94fb1fb66708974a4c02b426b27c6ea4a324,1208-20221202153653945_tmp_735d6befc58d94fb1fb66708974a4c02b426b27c6ea4a324,88.0,30.0,551.0
20221202153741856_tmp_5a2c087f56ce1c38d771040a26bdd0c2990611c56171d511,1209-20221202153741856_tmp_5a2c087f56ce1c38d771040a26bdd0c2990611c56171d511,86.0,30.0,659.0
20221203194422078_tmp_d7846ccb32be1fa7eabfa30057de411cb47a6429a7a9412a,1210-20221203194422078_tmp_d7846ccb32be1fa7eabfa30057de411cb47a6429a7a9412a,79.0,24.75,538.0
20221203194547998_tmp_d413e0c758e2ba725cb176dac8363f923b4930748ad9bc44,1211-20221203194547998_tmp_d413e0c758e2ba725cb176dac8363f923b4930748ad9bc44,76.0,23.388411249369675,621.0
20221203194724300_tmp_15edd35d937aa1c4f9419eed9ab02638aedc67a4486d5bf2,1212-20221203194724300_tmp_15edd35d937aa1c4f9419eed9ab02638aedc67a4486d5bf2,76.0,24.370503867689223,540.0
20221203194857340_tmp_638840e830e9a4c586a0587cb2ff0d90572bc0a2ba4f7313,1213-20221203194857340_tmp_638840e830e9a4c586a0587cb2ff0d90572bc0a2ba4f7313,79.0,19.83333333333333,468.0
20221203195009567_tmp_a8df723f781550b3811597874aa426d7d6abe1680588f456,1214-20221203195009567_tmp_a8df723f781550b3811597874aa426d7d6abe1680588f456,80.0,20.5,455.0
20221203195135655_tmp_d0e7cdf03239305dd2aa8124e21015e8566b2fc62065e9a9,1215-20221203195135655_tmp_d0e7cdf03239305dd2aa8124e21015e8566b2fc62065e9a9,80.0,23.17255067290342,604.0
20221217192550152_tmp_d2145b57ed0cf675fc400b9dc12cb1c1dab6730de52ff3ee,1216-20221217192550152_tmp_d2145b57ed0cf675fc400b9dc12cb1c1dab6730de52ff3ee,70.0,24.75,538.0
20221217192702043_tmp_493456a6a7830dc23ebff1017c115301b3ec03fc11035934,1217-20221217192702043_tmp_493456a6a7830dc23ebff1017c115301b3ec03fc11035934,73.0,24.83333333333333,566.0
20221217192801368_tmp_ceadd9b6848954b0ca3bfcf07ba50175b5691e12fbdc798c,1218-20221217192801368_tmp_ceadd9b6848954b0ca3bfcf07ba50175b5691e12fbdc798c,72.0,24.83333333333333,605.0
20221217192940737_tmp_4c0d3afc2680f4ad9864e14f06cfe56379e9235d7af8ace1,1219-20221217192940737_tmp_4c0d3afc2680f4ad9864e14f06cfe56379e9235d7af8ace1,78.0,24.75,560.0
20221217193032375_tmp_626c3e548a2a13c6a7172865388e6630ad15cac73bb59429,1220-20221217193032375_tmp_626c3e548a2a13c6a7172865388e6630ad15cac73bb59429,71.0,24.75,543.0
20221217193119439_tmp_85b4d6f8a487ef246857c54e47ae995e0bd1bb923a361da5,1221-20221217193119439_tmp_85b4d6f8a487ef246857c54e47ae995e0bd1bb923a361da5,73.0,24.75,542.0
20221217193329365_tmp_89ef7fc42ca4b2a41903ccd8cb5f1156969bb2956ebb313b,1222-20221217193329365_tmp_89ef7fc42ca4b2a41903ccd8cb5f1156969bb2956ebb313b,77.0,24.75,542.0
20220906231109734_tmp_22a291766a89a3983e3146842c613de5,1223-20220906231109734_tmp_22a291766a89a3983e3146842c613de5,72.0,24.916666666666668,562.0
20221006034240388_tmp_5f9704f40b12027d3a3ffd82d6a82b2c,1224-20221006034240388_tmp_5f9704f40b12027d3a3ffd82d6a82b2c,66.0,24.916666666666668,559.0
20230402124535128_tmp_f262ebc60ce767cad9d6a6c2c04988ff,1225-20230402124535128_tmp_f262ebc60ce767cad9d6a6c2c04988ff,65.0,29.83333333333333,669.0
20230402124750507_tmp_8779956c2eb6e58d11a6703a4dfda7dc,1226-20230402124750507_tmp_8779956c2eb6e58d11a6703a4dfda7dc,68.0,29.83333333333333,678.0
20230402124905676_tmp_a189fe3ea1f70222c2efabc0ebad5e30,1227-20230402124905676_tmp_a189fe3ea1f70222c2efabc0ebad5e30,68.0,29.83333333333333,668.0
20230402125435776_tmp_699e3133943afc47503fa3568f068dd1,1228-20230402125435776_tmp_699e3133943afc47503fa3568f068dd1,69.0,29.83333333333333,669.0
20230402125544471_tmp_851ae003bf391f62bb9a66eb92c03ed4,1229-20230402125544471_tmp_851ae003bf391f62bb9a66eb92c03ed4,68.0,29.83333333333333,669.0
20220311074556423_tmp_2e11004606c22e80c0ca11c323e87f4b,1246-20220311074556423_tmp_2e11004606c22e80c0ca11c323e87f4b,56.0,30.0,690.0
20220311081520153_tmp_39f06474937c51a5f0cf7b69e2f615f1,1247-20220311081520153_tmp_39f06474937c51a5f0cf7b69e2f615f1,57.0,30.0,692.0
20220311213214928_tmp_968c88b2e79814ffb6c4cbe5d8d9b786,1248-20220311213214928_tmp_968c88b2e79814ffb6c4cbe5d8d9b786,69.0,30.0,720.0
20220324175327745_tmp_9ad3769f7b212776299688f26091662e,1249-20220324175327745_tmp_9ad3769f7b212776299688f26091662e,56.0,30.0,708.0
20220325123744426_tmp_43f5f97eca73dfed0522417a82caac94,1250-20220325123744426_tmp_43f5f97eca73dfed0522417a82caac94,68.0,30.0,692.0
20220326121540254_tmp_ec8abbb74c10f3e5dde764a758880739,1251-20220326121540254_tmp_ec8abbb74c10f3e5dde764a758880739,59.0,30.0,694.0
20220402112253683_tmp_7ac20f4870683db01b952dc44a489b72,1252-20220402112253683_tmp_7ac20f4870683db01b952dc44a489b72,72.0,30.0,701.0
20220507154636517_tmp_caf07d1bc228373527a5d06c27e240ff,1253-20220507154636517_tmp_caf07d1bc228373527a5d06c27e240ff,68.0,30.0,716.0
20220508112152504_tmp_6e950d5b49c8ddb16caad931ec9b01a3,1254-20220508112152504_tmp_6e950d5b49c8ddb16caad931ec9b01a3,50.0,30.0,685.0
20220312104055616_tmp_1a30c905bc845c5203e2f45700e99f75e9c3e2b5378ab544,1255-20220312104055616_tmp_1a30c905bc845c5203e2f45700e99f75e9c3e2b5378ab544,62.0,25.34852079014668,556.0
20220324125125338_tmp_add52430979945e8e73ecc00f75d56bda37d1c4899fbdcda,1256-20220324125125338_tmp_add52430979945e8e73ecc00f75d56bda37d1c4899fbdcda,73.0,25.26505752312204,594.0
20220327164318135_tmp_4f800fee34a1336bdc047486b29850a2b2c25edebec48891,1257-20220327164318135_tmp_4f800fee34a1336bdc047486b29850a2b2c25edebec48891,76.0,24.74724913426797,541.0
20220915200934993_tmp_632ee31ab99585b5730fb362d3c1388fcfb87fba2eb55f13,1258-20220915200934993_tmp_632ee31ab99585b5730fb362d3c1388fcfb87fba2eb55f13,75.0,19.916666666666668,490.0
20220916044757925_tmp_d99dde1d052618823aa1f3f07d0ad7a727087762c1daa872,1259-20220916044757925_tmp_d99dde1d052618823aa1f3f07d0ad7a727087762c1daa872,74.0,19.916666666666668,479.0
20220916055435252_tmp_2d9baa6a3738349c21e02170f3940f18896635cd1d94492d,1260-20220916055435252_tmp_2d9baa6a3738349c21e02170f3940f18896635cd1d94492d,62.0,19.91830651756024,436.0
20220916055700782_tmp_b38ea679bb2679f912cb7b62e4d75e6aaab9c43e191dcee5,1261-20220916055700782_tmp_b38ea679bb2679f912cb7b62e4d75e6aaab9c43e191dcee5,68.0,19.916666666666668,435.0
20220916060003103_tmp_e0e8f0c67a39ef453884a775e62bbf24ab76f5d41dd5880d,1262-20220916060003103_tmp_e0e8f0c67a39ef453884a775e62bbf24ab76f5d41dd5880d,64.0,19.916666666666668,433.0
20220609074933580_tmp_5a3642698f9aad5db7cd9a3205d5caf6cd57a516491bcb28,1277-20220609074933580_tmp_5a3642698f9aad5db7cd9a3205d5caf6cd57a516491bcb28,80.0,15.0,322.0
20220611110411900_tmp_0f32cb801e2b8c8e163000071ca500c6b4d50dfc22941bc9,1278-20220611110411900_tmp_0f32cb801e2b8c8e163000071ca500c6b4d50dfc22941bc9,80.0,24.72366797713809,537.0
20220810143019386_tmp_caa14522e4a796bba557a90f657e2a80bb3d670fd67976bb,1279-20220810143019386_tmp_caa14522e4a796bba557a90f657e2a80bb3d670fd67976bb,72.0,24.855631898544885,534.0
20221230133802386_tmp_23aac0f17e508268fafe680176812222831584c4726684e7,1280-20221230133802386_tmp_23aac0f17e508268fafe680176812222831584c4726684e7,72.0,29.97002997002997,595.0
20220324084826884_tmp_11924b6f6c5e05b9ad6711c96f340daa,1281-20220324084826884_tmp_11924b6f6c5e05b9ad6711c96f340daa,82.0,30.0,681.0
20220324085123296_tmp_cdbedce4de34362d121c68d5114d3e1f,1282-20220324085123296_tmp_cdbedce4de34362d121c68d5114d3e1f,82.0,30.0,681.0
20220324085519653_tmp_6585d6047b5272cbc8a2734797c8e50e,1283-20220324085519653_tmp_6585d6047b5272cbc8a2734797c8e50e,86.0,30.0,681.0
20220509163648917_tmp_ea7bd35b2fe0b7dbb3d109eda06a3e7b,1284-20220509163648917_tmp_ea7bd35b2fe0b7dbb3d109eda06a3e7b,73.0,30.0,682.0
20220509163854201_tmp_e246dad73e540b33284d2e7ce727b657,1285-20220509163854201_tmp_e246dad73e540b33284d2e7ce727b657,70.0,30.0,679.0
20220509170753184_tmp_9f6aba67411d2676daf94499bcf41371,1286-20220509170753184_tmp_9f6aba67411d2676daf94499bcf41371,85.0,30.0,681.0
20220925112655499_tmp_16680420c5978fdaa684dbeaa003f5f5,1287-20220925112655499_tmp_16680420c5978fdaa684dbeaa003f5f5,82.0,24.916666666666668,561.0
20220925113200214_tmp_7eddf86a2d4573e1782d61568ffe76c1,1288-20220925113200214_tmp_7eddf86a2d4573e1782d61568ffe76c1,79.0,24.916666666666668,698.0
20220925113419804_tmp_ae891a743048673eba4d98179200ed04,1289-20220925113419804_tmp_ae891a743048673eba4d98179200ed04,77.0,24.916666666666668,562.0
20220311005809795_tmp_1d418786aacd16991be4da0c7dbd8abd,1300-20220311005809795_tmp_1d418786aacd16991be4da0c7dbd8abd,80.0,30.0,701.0
20220311005938023_tmp_a2f2ec408873cb71fe313b932b979e87,1301-20220311005938023_tmp_a2f2ec408873cb71fe313b932b979e87,80.0,30.0,804.0
20230227105404969_tmp_372dcf9677957bd34f09d171e4c2fe1d,1302-20230227105404969_tmp_372dcf9677957bd34f09d171e4c2fe1d,81.0,24.0,537.0
20230227105534375_tmp_71535af64eb7134c78d8fcbb70525e49,1303-20230227105534375_tmp_71535af64eb7134c78d8fcbb70525e49,83.0,24.0,536.0
20230227105705410_tmp_460622b141b3b954b4696e61d246a76b,1304-20230227105705410_tmp_460622b141b3b954b4696e61d246a76b,84.0,24.0,537.0
20220314150549580_tmp_877a258fb1adce5fa062560e7ee10cde9d4157cb250884fe,1305-20220314150549580_tmp_877a258fb1adce5fa062560e7ee10cde9d4157cb250884fe,74.0,30.0,534.0
20220314151157383_tmp_a47b02e0f9deb27bd7055203bdfb1256aa96a247c201488a,1306-20220314151157383_tmp_a47b02e0f9deb27bd7055203bdfb1256aa96a247c201488a,69.0,24.75,535.0
20220314151559547_tmp_f9001caefda235c756db7b39bb687f0e516e5711c5e7c6c7,1307-20220314151559547_tmp_f9001caefda235c756db7b39bb687f0e516e5711c5e7c6c7,70.0,30.0,534.0
20221116151354782_tmp_59a536c11a1949fb04fca6de7ac110a0,1308-20221116151354782_tmp_59a536c11a1949fb04fca6de7ac110a0,83.0,30.0,831.0
20221116151534996_tmp_c8dd13ea13d867d4979362b5ae50a140,1309-20221116151534996_tmp_c8dd13ea13d867d4979362b5ae50a140,80.0,30.0,670.0
20221116151626779_tmp_8a51cdb999c1492766fd31cb77b35d90,1310-20221116151626779_tmp_8a51cdb999c1492766fd31cb77b35d90,81.0,30.0,669.0
20220906130138920_tmp_f3dddf2da1be1b640d6e4ca144d222624040279e8c8f603f,1311-20220906130138920_tmp_f3dddf2da1be1b640d6e4ca144d222624040279e8c8f603f,33.0,30.0,536.0
20220906131313118_tmp_a6ea122bf791d79e67708117eb987fd11b8601dac6b5a937,1312-20220906131313118_tmp_a6ea122bf791d79e67708117eb987fd11b8601dac6b5a937,88.0,24.78495257400612,535.0
20230103121844525_tmp_d7f8412f147b79935196b13b35e0ddf75b3ed7ae1fbcedb7,1313-20230103121844525_tmp_d7f8412f147b79935196b13b35e0ddf75b3ed7ae1fbcedb7,88.0,30.009437218534064,654.0
20231007130845103_tmp_bbe114a8337b8b0ff33a583f60b0b49a9ca873e5c72b5742,1314-20231007130845103_tmp_bbe114a8337b8b0ff33a583f60b0b49a9ca873e5c72b5742,88.0,30.03362543305482,655.0
20220314122852112_tmp_f98d74fe4045d4bb606ac9d723e3ca852b0f26526bf12717,1319-20220314122852112_tmp_f98d74fe4045d4bb606ac9d723e3ca852b0f26526bf12717,70.0,14.25,389.0
20220314123209607_tmp_dd50345cbe537eb3a29b918494d432acabf0b4c1353d05de,1320-20220314123209607_tmp_dd50345cbe537eb3a29b918494d432acabf0b4c1353d05de,70.0,14.25,410.0
20220314123522028_tmp_b8cb89c8ab04566da1d8c29e00aeb77678d767d3b3f178c9,1321-20220314123522028_tmp_b8cb89c8ab04566da1d8c29e00aeb77678d767d3b3f178c9,73.0,25.21026049492225,543.0
20220314123730503_tmp_9b88c6941f971519cf0c7aec3c174dd9f9498b3ef04c9f7b,1322-20220314123730503_tmp_9b88c6941f971519cf0c7aec3c174dd9f9498b3ef04c9f7b,73.0,19.916666666666668,426.0
20230402123836602_tmp_1b8653145c90a1398ea90dbb6ccd6dd8,1323-20230402123836602_tmp_1b8653145c90a1398ea90dbb6ccd6dd8,81.0,29.83333333333333,669.0
20230402124326845_tmp_84213846bb6060cb04883c7c2d61da70,1324-20230402124326845_tmp_84213846bb6060cb04883c7c2d61da70,84.0,29.916666666666668,668.0
20230402123523996_tmp_7b7cc4d323355a34b666fee9d1e7785e,1325-20230402123523996_tmp_7b7cc4d323355a34b666fee9d1e7785e,71.0,29.83333333333333,671.0
20230402123639641_tmp_f1addfe5a65ab09ee41ac6a1abe478d8,1326-20230402123639641_tmp_f1addfe5a65ab09ee41ac6a1abe478d8,68.0,29.83333333333333,669.0
20230402123059350_tmp_01207d1e8ad9ea12fa8696ab4f2281f8,1327-20230402123059350_tmp_01207d1e8ad9ea12fa8696ab4f2281f8,69.0,29.83333333333333,806.0
20230402123300636_tmp_60670541a908eed7a7effe75f6189d5d,1328-20230402123300636_tmp_60670541a908eed7a7effe75f6189d5d,70.0,29.83333333333333,669.0
20220324084403463_tmp_5837d4adcc03461335ba0226fc833151,1329-20220324084403463_tmp_5837d4adcc03461335ba0226fc833151,83.0,30.0,705.0
20220528091336736_tmp_a0e34078f1d6cd28adc31252bb69a96b,1330-20220528091336736_tmp_a0e34078f1d6cd28adc31252bb69a96b,77.0,30.0,726.0
20221013215057071_tmp_54204f6ef7481e93d9a25f505f44a201,1331-20221013215057071_tmp_54204f6ef7481e93d9a25f505f44a201,78.0,24.916666666666668,558.0
20230623090030518_tmp_4e4b422c5f589018828cae191c93efb9b7becf6b3b1ee90a,1335-20230623090030518_tmp_4e4b422c5f589018828cae191c93efb9b7becf6b3b1ee90a,109.0,17.166666666666668,348.0
20230623095439250_tmp_19447f0bcc1ceec5ab0fc7597cb4630b0981ac44b0fe0ec6,1336-20230623095439250_tmp_19447f0bcc1ceec5ab0fc7597cb4630b0981ac44b0fe0ec6,109.0,20.0,394.0
20220413085636642_tmp_3e5d5c0b3abd86b767db56f8475daa9125609bff93753c70,1346-20220413085636642_tmp_3e5d5c0b3abd86b767db56f8475daa9125609bff93753c70,63.0,12.416666666666666,266.0
20220413123908380_tmp_057adf210e6d6373c8c81cc31291ffefdb0d0dfc7f4a57c6,1347-20220413123908380_tmp_057adf210e6d6373c8c81cc31291ffefdb0d0dfc7f4a57c6,63.0,30.0,560.0
20220427111128701_tmp_de260b3919393b558ca570939b1deb240758e8d5e6f0616a,1348-20220427111128701_tmp_de260b3919393b558ca570939b1deb240758e8d5e6f0616a,90.0,24.666666666666668,541.0
20220324193657669_tmp_677de75ed2ec6e7c2c3bf272218d930462fb2d17af9ea891,1352-20220324193657669_tmp_677de75ed2ec6e7c2c3bf272218d930462fb2d17af9ea891,65.0,24.79409925879347,535.0
20220324194128348_tmp_7b59121c631f02f59440f525dff4f417b344120bcc9719bf,1353-20220324194128348_tmp_7b59121c631f02f59440f525dff4f417b344120bcc9719bf,65.0,29.83333333333333,535.0
20220325202455094_tmp_d871296803b50a70b31c33765bbe55edeee2233af0424294,1354-20220325202455094_tmp_d871296803b50a70b31c33765bbe55edeee2233af0424294,60.0,24.837151271598312,534.0
20221201121728557_tmp_0a16778aea08e5577eccc7fd6b59ad99,1355-20221201121728557_tmp_0a16778aea08e5577eccc7fd6b59ad99,72.0,29.916666666666668,667.0
20221201121827314_tmp_1c207e3e3e90e64b005a02ce9b13a1cb,1356-20221201121827314_tmp_1c207e3e3e90e64b005a02ce9b13a1cb,70.0,29.916666666666668,667.0
20221201121916088_tmp_125ee91055185ded534891df81053312,1357-20221201121916088_tmp_125ee91055185ded534891df81053312,70.0,29.916666666666668,676.0
20221201132218680_tmp_5879f9eaaa8c0fb75e7515273e61b510,1358-20221201132218680_tmp_5879f9eaaa8c0fb75e7515273e61b510,90.0,24.916666666666668,556.0
20221201132323985_tmp_3191723148d368dffc315002f55f61d7,1359-20221201132323985_tmp_3191723148d368dffc315002f55f61d7,81.0,24.916666666666668,556.0
20220314120802635_tmp_bd2453e9c0464a5b02cf9b9932f29819fdd9f1bf3453756a,1360-20220314120802635_tmp_bd2453e9c0464a5b02cf9b9932f29819fdd9f1bf3453756a,75.0,25.17012916515381,546.0
20220314121421500_tmp_dbea793280eb5e49289d961c3100c73c8d0c3805a96338a9,1361-20220314121421500_tmp_dbea793280eb5e49289d961c3100c73c8d0c3805a96338a9,70.0,25.01956440172238,546.0
20220324205642694_tmp_b74ed9caeb7268b9d52f8d2b24fd32305148e76c990b9ba4,1362-20220324205642694_tmp_b74ed9caeb7268b9d52f8d2b24fd32305148e76c990b9ba4,73.0,24.83333333333333,642.0
20220324210023591_tmp_cab8a66a08a47b1cc967227564b07fb39766e63c515e7266,1363-20220324210023591_tmp_cab8a66a08a47b1cc967227564b07fb39766e63c515e7266,61.0,24.83333333333333,533.0
20220329133450078_tmp_a1cb5abe6aec13746bfcf5a0b66343b1,1364-20220329133450078_tmp_a1cb5abe6aec13746bfcf5a0b66343b1,88.0,30.0,683.0
20220330124623698_tmp_70ee42a027fdeb751e9c79fc4f939a29,1365-20220330124623698_tmp_70ee42a027fdeb751e9c79fc4f939a29,83.0,30.0,685.0
20220413123506423_tmp_d29adf70c48b6d7127ae50098b3fee907045ef96d2fafcbc,1366-20220413123506423_tmp_d29adf70c48b6d7127ae50098b3fee907045ef96d2fafcbc,86.0,29.916666666666668,580.0
20220414130123981_tmp_282690918e755cf73a69f778ebb3c1e9d1a935c2edb00eab,1367-20220414130123981_tmp_282690918e755cf73a69f778ebb3c1e9d1a935c2edb00eab,95.0,25.4826677167766,546.0
20220311221503968_tmp_57b753e6e4033daa34c94a2fba9723b3,1368-20220311221503968_tmp_57b753e6e4033daa34c94a2fba9723b3,65.0,30.0,678.0
20220601123821649_tmp_88127cc195d9201bee092371cc81351a,1369-20220601123821649_tmp_88127cc195d9201bee092371cc81351a,73.0,30.0,709.0
20221128173101078_tmp_c472f5410f866b6e9ee98f4e8fc73158,1386-20221128173101078_tmp_c472f5410f866b6e9ee98f4e8fc73158,84.0,24.916666666666668,561.0
20221128173150555_tmp_bbc51b6f4f4ef9b7eeebdcd527c3d189,1387-20221128173150555_tmp_bbc51b6f4f4ef9b7eeebdcd527c3d189,84.0,24.916666666666668,557.0
20231012144013258_tmp_62caac600d2fe58930bfb5fe8b73a44869b630c76b35f4c0,1393-20231012144013258_tmp_62caac600d2fe58930bfb5fe8b73a44869b630c76b35f4c0,79.0,24.0,524.0
20231020162343682_tmp_19af9e57a0c0438523b81539cac2025f3518a49a7a2be7f6,1394-20231020162343682_tmp_19af9e57a0c0438523b81539cac2025f3518a49a7a2be7f6,76.0,24.0,522.0
20231007142355970_tmp_5d0e1fbdedcb734509bf05195305c4c7,1405-20231007142355970_tmp_5d0e1fbdedcb734509bf05195305c4c7,86.0,29.916666666666668,666.0
20231020103553868_tmp_b059418682a01b1da6de2e447e895d47,1406-20231020103553868_tmp_b059418682a01b1da6de2e447e895d47,69.0,24.916666666666668,558.0
20220311005142412_tmp_0d3c451c76814378ac969ba8b8fd771d,1413-20220311005142412_tmp_0d3c451c76814378ac969ba8b8fd771d,50.0,30.0,692.0
20220311072917078_tmp_37a885d154a3af02811113d724311cf8,1414-20220311072917078_tmp_37a885d154a3af02811113d724311cf8,70.0,30.0,650.0
20220313204343334_tmp_ecf1e3556d0766fed33416d80a3c82a9,1415-20220313204343334_tmp_ecf1e3556d0766fed33416d80a3c82a9,55.0,30.0,827.0
20220314123710023_tmp_09365662da4806959d7bc01ee446bb0b,1416-20220314123710023_tmp_09365662da4806959d7bc01ee446bb0b,64.0,29.97002997002997,684.0
20220314125256207_tmp_7617ec370a5462c8664fec59f4162ab8fd87f79c8ff75315,1417-20220314125256207_tmp_7617ec370a5462c8664fec59f4162ab8fd87f79c8ff75315,70.0,30.0,535.0
20220315154429008_tmp_e7e241c0193ccb36f20c8b6c67ffd4a8376f69e1e97730e0,1418-20220315154429008_tmp_e7e241c0193ccb36f20c8b6c67ffd4a8376f69e1e97730e0,95.0,25.347380600086776,533.0
20220315214742574_tmp_72e5de819b434c49700f4648856e8b21cb340a61b0df0f4e,1419-20220315214742574_tmp_72e5de819b434c49700f4648856e8b21cb340a61b0df0f4e,69.0,29.97002997002997,558.0
20220319074057444_tmp_7b67a8209417d512737f8f5ad0f079c7a5699e8097d8b4b3,1420-20220319074057444_tmp_7b67a8209417d512737f8f5ad0f079c7a5699e8097d8b4b3,65.0,25.58965227175896,548.0
20220322114404594_tmp_f33dab7152fa03c51615bc8d76f1604f,1421-20220322114404594_tmp_f33dab7152fa03c51615bc8d76f1604f,60.0,30.0,690.0
20220324181120705_tmp_bae8e150eb036931d925600a8d3b5c5a3df290b9931cff6b,1422-20220324181120705_tmp_bae8e150eb036931d925600a8d3b5c5a3df290b9931cff6b,75.0,24.383938169299643,559.0
20220324184500596_tmp_fec80b0ca2ec3135ed929db093176158b8db1892c0d1795a,1423-20220324184500596_tmp_fec80b0ca2ec3135ed929db093176158b8db1892c0d1795a,81.0,24.023475534007964,558.0
